id	rate
28075	8
30041	8
30049	8
30095	8
31033	8
31041	8
31065	8
31089	8
32033	8
33005	8
35049	8
38055	8
39049	8
41007	8
41011	8
41015	8
41025	8
41057	8
46093	8
47037	8
48061	8
48363	8
49013	8
49027	8
49045	8
50027	8
53057	8
55025	8
55055	8
55085	8
55123	8
56003	8
56021	8
56025	8
1073	7
1101	7
2050	7
5119	7
5143	7
6051	7
6081	7
6103	7
6109	7
8013	7
8035	7
8083	7
8089	7
9003	7
10003	7
12009	7
12031	7
16001	7
16003	7
16005	7
16015	7
16039	7
16077	7
17197	7
19013	7
19061	7
19149	7
20031	7
20103	7
20113	7
20117	7
20155	7
20157	7
22033	7
23007	7
25003	7
26013	7
26021	7
26025	7
26033	7
26047	7
26055	7
26097	7
26099	7
26115	7
26131	7
27031	7
27049	7
27075	7
27169	7
28081	7
30057	7
30061	7
30087	7
31019	7
31111	7
32011	7
32017	7
34031	7
35005	7
35017	7
35025	7
35037	7
35059	7
36009	7
36027	7
36075	7
36105	7
37031	7
38059	7
40051	7
40109	7
41003	7
41031	7
41067	7
42081	7
42111	7
42129	7
45045	7
46013	7
48029	7
48039	7
48083	7
48091	7
48303	7
48491	7
49005	7
49007	7
49017	7
49021	7
50023	7
53011	7
53037	7
53063	7
54075	7
54099	7
55009	7
55017	7
55029	7
55079	7
55089	7
55101	7
55107	7
55111	7
56015	7
56031	7
1117	6
1125	6
2220	6
5133	6
6035	6
6041	6
6077	6
6105	6
8017	6
8097	6
10005	6
13015	6
16017	6
16043	6
16057	6
17019	6
17043	6
17111	6
17167	6
19033	6
19111	6
19113	6
19127	6
20027	6
20041	6
20045	6
20095	6
20105	6
20111	6
20133	6
20169	6
22023	6
22085	6
23005	6
23011	6
25021	6
26049	6
26061	6
26063	6
26067	6
26069	6
26089	6
26101	6
26121	6
26139	6
26145	6
27007	6
27021	6
27109	6
29147	6
30011	6
30017	6
30025	6
30033	6
30047	6
30069	6
30075	6
30077	6
30085	6
30091	6
30101	6
30111	6
31045	6
31063	6
31069	6
31079	6
31109	6
31125	6
31147	6
31155	6
33013	6
34001	6
34005	6
35003	6
35006	6
35027	6
35031	6
35035	6
35047	6
35051	6
36003	6
36065	6
36067	6
36071	6
36089	6
37055	6
38015	6
38037	6
38049	6
38093	6
38101	6
39035	6
39093	6
39153	6
40009	6
40015	6
40031	6
40049	6
40075	6
41001	6
41071	6
42013	6
42017	6
42027	6
42033	6
42043	6
42071	6
42083	6
42091	6
42105	6
42117	6
45007	6
46033	6
46099	6
46115	6
47157	6
48053	6
48135	6
48259	6
48309	6
48345	6
48453	6
48465	6
48499	6
49003	6
49009	6
49015	6
49019	6
49023	6
49057	6
50005	6
50009	6
53019	6
53025	6
53031	6
53045	6
53059	6
53075	6
54039	6
54083	6
55003	6
55023	6
55027	6
55031	6
55039	6
55073	6
55117	6
55141	6
56005	6
56023	6
56041	6
56043	6
1097	5
2150	5
2188	5
4009	5
4012	5
4023	5
4027	5
5009	5
5051	5
5087	5
5109	5
5113	5
5149	5
6009	5
6025	5
6027	5
6047	5
6067	5
6069	5
6095	5
6099	5
8003	5
8029	5
8073	5
8093	5
8103	5
8107	5
8121	5
8123	5
9009	5
9011	5
12043	5
12057	5
12086	5
12091	5
12095	5
12105	5
12127	5
13245	5
16019	5
16073	5
17001	5
17089	5
17095	5
17099	5
17105	5
17113	5
17157	5
17201	5
18039	5
18131	5
18141	5
18157	5
18163	5
19023	5
19053	5
19059	5
19105	5
19125	5
19133	5
19157	5
20005	5
20007	5
20009	5
20017	5
20039	5
20061	5
20073	5
20089	5
20091	5
20115	5
20123	5
20127	5
20137	5
20147	5
20149	5
21111	5
22051	5
22073	5
22115	5
22117	5
23031	5
24033	5
25011	5
25015	5
25017	5
26075	5
26077	5
26083	5
26125	5
26147	5
26157	5
27045	5
27111	5
27123	5
27127	5
28059	5
28151	5
29083	5
29089	5
29097	5
29101	5
29107	5
29183	5
29195	5
29203	5
29213	5
30003	5
30005	5
30021	5
30055	5
30059	5
30073	5
30093	5
30097	5
30099	5
31031	5
31055	5
31057	5
31087	5
31107	5
31157	5
31165	5
32027	5
33015	5
34013	5
35001	5
35033	5
36007	5
36019	5
36029	5
36043	5
36051	5
36055	5
36063	5
36091	5
36101	5
36113	5
36119	5
36121	5
37001	5
37155	5
37175	5
38009	5
38017	5
38025	5
38053	5
38089	5
38105	5
39039	5
39061	5
39113	5
39119	5
40043	5
40045	5
40073	5
40081	5
40093	5
40113	5
40121	5
40139	5
40149	5
40151	5
41009	5
41053	5
41069	5
42005	5
42009	5
42021	5
42035	5
42039	5
42041	5
42049	5
42097	5
42101	5
42133	5
45019	5
45083	5
45091	5
46047	5
46063	5
46081	5
46105	5
46109	5
47125	5
47149	5
47189	5
48005	5
48113	5
48121	5
48157	5
48171	5
48177	5
48179	5
48187	5
48211	5
48243	5
48245	5
48295	5
48339	5
48371	5
48423	5
48441	5
49011	5
49051	5
50001	5
50015	5
51031	5
51107	5
53005	5
53065	5
53067	5
53071	5
55121	5
55125	5
56009	5
56019	5
1021	4
1043	4
1045	4
1053	4
1089	4
1109	4
1121	4
1123	4
1127	4
2016	4
2100	4
5001	4
5005	4
5041	4
5061	4
5071	4
5139	4
5141	4
5145	4
6015	4
6031	4
6043	4
8001	4
8015	4
8063	4
8065	4
8113	4
8117	4
8119	4
12005	4
12051	4
12055	4
12103	4
12111	4
13121	4
13311	4
16023	4
16033	4
16053	4
16083	4
17021	4
17033	4
17085	4
17091	4
17103	4
17117	4
17121	4
17141	4
17143	4
17161	4
17163	4
17173	4
17183	4
17187	4
17195	4
17203	4
18003	4
18011	4
18033	4
18079	4
18083	4
18095	4
18129	4
18145	4
18167	4
19005	4
19035	4
19041	4
19043	4
19063	4
19065	4
19083	4
19085	4
19093	4
19095	4
19099	4
19121	4
19139	4
19141	4
19151	4
19163	4
19167	4
19173	4
19181	4
19185	4
19187	4
20019	4
20055	4
20057	4
20059	4
20109	4
20129	4
20139	4
20165	4
20167	4
20181	4
21025	4
21125	4
21133	4
21227	4
22013	4
22037	4
22047	4
22055	4
22071	4
22075	4
22101	4
23001	4
24043	4
24047	4
25005	4
25013	4
25025	4
26003	4
26037	4
26045	4
26053	4
26065	4
26093	4
26137	4
26141	4
26153	4
27005	4
27017	4
27035	4
27037	4
27041	4
27043	4
27061	4
27071	4
27107	4
27119	4
27141	4
28023	4
28033	4
28045	4
28079	4
28101	4
28121	4
29019	4
29021	4
29037	4
29041	4
29053	4
29057	4
29067	4
29077	4
29099	4
29111	4
29155	4
29177	4
29179	4
29201	4
29223	4
30009	4
30045	4
30083	4
30107	4
31003	4
31013	4
31015	4
31101	4
31119	4
31145	4
31153	4
31169	4
31175	4
32005	4
34003	4
34019	4
34021	4
34037	4
34041	4
35019	4
36025	4
36031	4
36033	4
36039	4
36069	4
36077	4
36081	4
36083	4
36095	4
36107	4
36111	4
36117	4
37011	4
37023	4
37071	4
37081	4
37129	4
38021	4
38023	4
39017	4
39031	4
39077	4
39083	4
39101	4
39109	4
39155	4
39157	4
39167	4
39169	4
40003	4
40005	4
40007	4
40019	4
40033	4
40053	4
40063	4
40069	4
40089	4
40117	4
40133	4
40137	4
40141	4
40143	4
40153	4
41013	4
41027	4
41049	4
41061	4
41065	4
42001	4
42011	4
42029	4
42031	4
42051	4
42079	4
42107	4
42115	4
42123	4
42127	4
45039	4
45043	4
45051	4
45063	4
45073	4
45075	4
45079	4
46019	4
46029	4
46031	4
46037	4
46049	4
46087	4
46113	4
47001	4
47031	4
47035	4
47065	4
47113	4
47155	4
47187	4
48007	4
48019	4
48021	4
48037	4
48073	4
48085	4
48111	4
48139	4
48141	4
48147	4
48183	4
48205	4
48217	4
48257	4
48265	4
48287	4
48297	4
48321	4
48325	4
48327	4
48357	4
48435	4
48451	4
48469	4
48481	4
48493	4
48497	4
49001	4
49033	4
49039	4
49041	4
50003	4
50017	4
50021	4
51003	4
51087	4
51121	4
51183	4
53017	4
53035	4
53043	4
53051	4
54055	4
54061	4
54109	4
55019	4
55021	4
55035	4
55045	4
55051	4
55059	4
55063	4
55065	4
55067	4
55069	4
55075	4
55083	4
55093	4
55099	4
55105	4
55113	4
56011	4
56017	4
56027	4
56045	4
1003	3
1005	3
1015	3
1033	3
1047	3
1051	3
1055	3
1065	3
1083	3
1095	3
1131	3
2068	3
2164	3
5029	3
5033	3
5043	3
5049	3
5059	3
5067	3
5081	3
5083	3
5101	3
5105	3
5115	3
5131	3
5135	3
6005	3
6021	3
6033	3
6075	3
6091	3
6113	3
8009	3
8019	3
8023	3
8037	3
8039	3
8053	3
8057	3
8061	3
8075	3
8079	3
8099	3
9013	3
9015	3
10001	3
11001	3
12001	3
12033	3
12037	3
12053	3
12061	3
12063	3
12069	3
12071	3
12073	3
12075	3
12081	3
12083	3
12085	3
12109	3
12113	3
12115	3
12129	3
13021	3
13049	3
13051	3
13059	3
13067	3
13089	3
13115	3
13127	3
13137	3
13185	3
13215	3
13241	3
13285	3
16009	3
16011	3
16021	3
16031	3
16051	3
16055	3
16061	3
16063	3
16065	3
16087	3
17017	3
17025	3
17027	3
17029	3
17037	3
17049	3
17055	3
17061	3
17067	3
17073	3
17077	3
17119	3
17123	3
17127	3
17139	3
17149	3
17151	3
18001	3
18021	3
18025	3
18081	3
18085	3
18089	3
18091	3
18093	3
18111	3
18123	3
18127	3
18149	3
18153	3
18173	3
19001	3
19015	3
19039	3
19069	3
19073	3
19079	3
19091	3
19097	3
19103	3
19109	3
19137	3
19155	3
19165	3
19171	3
19179	3
19183	3
19191	3
19197	3
20001	3
20003	3
20011	3
20013	3
20037	3
20047	3
20049	3
20051	3
20053	3
20063	3
20065	3
20079	3
20085	3
20121	3
20125	3
20131	3
20135	3
20141	3
20143	3
20145	3
20153	3
20159	3
20163	3
20193	3
20195	3
20197	3
20205	3
21027	3
21047	3
21067	3
21073	3
21077	3
21095	3
21101	3
21115	3
21145	3
21177	3
21183	3
21193	3
21197	3
22003	3
22015	3
22045	3
22057	3
22063	3
22065	3
22069	3
22091	3
22097	3
22105	3
22113	3
23009	3
23013	3
23015	3
24003	3
24023	3
24031	3
24045	3
26001	3
26007	3
26019	3
26071	3
26079	3
26087	3
26113	3
26127	3
26143	3
26151	3
26155	3
26159	3
27001	3
27013	3
27019	3
27055	3
27073	3
27083	3
27085	3
27089	3
27095	3
27103	3
27145	3
27155	3
27157	3
27171	3
28007	3
28015	3
28031	3
28035	3
28043	3
28049	3
28107	3
28109	3
28137	3
28153	3
28161	3
29003	3
29007	3
29009	3
29023	3
29027	3
29033	3
29043	3
29051	3
29069	3
29071	3
29073	3
29091	3
29093	3
29103	3
29109	3
29113	3
29117	3
29131	3
29145	3
29153	3
29159	3
29163	3
29165	3
29167	3
29173	3
29215	3
29229	3
30007	3
30037	3
30039	3
30043	3
30051	3
30065	3
30079	3
31001	3
31011	3
31021	3
31027	3
31029	3
31051	3
31053	3
31061	3
31067	3
31071	3
31123	3
31131	3
31141	3
31143	3
31161	3
31177	3
31181	3
31185	3
32001	3
32019	3
33017	3
34011	3
34027	3
34035	3
35011	3
35013	3
35023	3
35055	3
36001	3
36011	3
36013	3
36015	3
36017	3
36035	3
36045	3
36049	3
36093	3
36109	3
36115	3
37019	3
37037	3
37049	3
37051	3
37061	3
37075	3
37083	3
37089	3
37095	3
37097	3
37101	3
37107	3
37109	3
37111	3
37113	3
37135	3
37141	3
37191	3
37199	3
38001	3
38035	3
38045	3
39003	3
39007	3
39023	3
39027	3
39037	3
39043	3
39063	3
39089	3
39129	3
39133	3
39139	3
39165	3
39171	3
39173	3
40011	3
40027	3
40029	3
40039	3
40055	3
40057	3
40067	3
40101	3
40103	3
40123	3
40125	3
40127	3
42015	3
42047	3
42087	3
42089	3
42099	3
42103	3
42109	3
42113	3
42125	3
44003	3
44005	3
45015	3
45025	3
45029	3
45031	3
45035	3
45041	3
45047	3
45071	3
45077	3
45087	3
46005	3
46023	3
46025	3
46035	3
46045	3
46055	3
46057	3
46059	3
46065	3
46071	3
46079	3
46089	3
46091	3
46117	3
46129	3
46137	3
47005	3
47009	3
47019	3
47043	3
47045	3
47047	3
47119	3
47135	3
47163	3
47165	3
47167	3
47183	3
48017	3
48023	3
48027	3
48031	3
48035	3
48055	3
48067	3
48075	3
48089	3
48095	3
48097	3
48105	3
48109	3
48131	3
48137	3
48143	3
48149	3
48167	3
48169	3
48189	3
48199	3
48209	3
48227	3
48233	3
48249	3
48251	3
48253	3
48269	3
48283	3
48285	3
48293	3
48299	3
48311	3
48329	3
48337	3
48349	3
48359	3
48367	3
48373	3
48375	3
48377	3
48385	3
48411	3
48437	3
48443	3
48457	3
48479	3
48495	3
49055	3
50007	3
50011	3
50019	3
50025	3
51001	3
51015	3
51017	3
51019	3
51025	3
51051	3
51065	3
51117	3
51141	3
51143	3
51161	3
51163	3
51171	3
51195	3
51710	3
53021	3
54003	3
54007	3
54025	3
54031	3
54035	3
54043	3
54067	3
54081	3
54089	3
54097	3
54107	3
55005	3
55007	3
55011	3
55033	3
55041	3
55071	3
55087	3
55095	3
55109	3
55127	3
55129	3
55133	3
55135	3
1001	2
1007	2
1011	2
1013	2
1019	2
1023	2
1025	2
1029	2
1035	2
1039	2
1049	2
1057	2
1067	2
1071	2
1075	2
1081	2
1093	2
1107	2
1111	2
1113	2
2013	2
2060	2
2130	2
2180	2
2275	2
2282	2
4011	2
5003	2
5017	2
5019	2
5021	2
5031	2
5039	2
5053	2
5055	2
5063	2
5065	2
5069	2
5075	2
5077	2
5085	2
5091	2
5093	2
5095	2
5111	2
5121	2
5123	2
5125	2
5127	2
5129	2
5147	2
6011	2
6101	2
8007	2
8011	2
8033	2
8043	2
8055	2
8087	2
8091	2
8105	2
8109	2
12015	2
12017	2
12029	2
12035	2
12039	2
12047	2
12059	2
12067	2
12097	2
12101	2
12107	2
12117	2
12121	2
12123	2
12133	2
13005	2
13009	2
13011	2
13033	2
13065	2
13069	2
13095	2
13123	2
13139	2
13147	2
13229	2
13261	2
13267	2
13275	2
13293	2
13295	2
13305	2
16007	2
16013	2
16025	2
16029	2
16045	2
16047	2
16067	2
16069	2
16081	2
17009	2
17011	2
17015	2
17023	2
17039	2
17047	2
17051	2
17057	2
17059	2
17063	2
17075	2
17079	2
17081	2
17083	2
17097	2
17101	2
17107	2
17109	2
17115	2
17125	2
17129	2
17131	2
17135	2
17137	2
17145	2
17175	2
17179	2
17189	2
17191	2
18005	2
18015	2
18017	2
18027	2
18029	2
18035	2
18037	2
18051	2
18055	2
18057	2
18059	2
18061	2
18065	2
18067	2
18071	2
18073	2
18077	2
18101	2
18103	2
18105	2
18107	2
18113	2
18117	2
18121	2
18133	2
18135	2
18137	2
18169	2
18179	2
19007	2
19011	2
19017	2
19021	2
19025	2
19027	2
19029	2
19031	2
19037	2
19045	2
19047	2
19051	2
19055	2
19057	2
19067	2
19071	2
19075	2
19081	2
19087	2
19089	2
19101	2
19129	2
19131	2
19135	2
19143	2
19145	2
19159	2
19161	2
19175	2
19189	2
19195	2
20021	2
20023	2
20033	2
20069	2
20071	2
20077	2
20087	2
20107	2
20151	2
20179	2
20183	2
20187	2
20199	2
20201	2
20209	2
21003	2
21015	2
21029	2
21031	2
21043	2
21051	2
21061	2
21063	2
21069	2
21071	2
21085	2
21089	2
21093	2
21107	2
21129	2
21141	2
21155	2
21157	2
21179	2
21189	2
21195	2
21199	2
21205	2
21215	2
21219	2
21221	2
21233	2
21235	2
22005	2
22007	2
22009	2
22011	2
22025	2
22027	2
22031	2
22039	2
22041	2
22067	2
22093	2
22099	2
22119	2
22121	2
22123	2
24001	2
24005	2
24013	2
24021	2
24025	2
24041	2
25007	2
26005	2
26015	2
26017	2
26023	2
26027	2
26043	2
26073	2
26095	2
26105	2
26107	2
26117	2
26119	2
26129	2
26135	2
26165	2
27003	2
27011	2
27023	2
27025	2
27027	2
27069	2
27077	2
27079	2
27091	2
27093	2
27099	2
27115	2
27135	2
27143	2
27163	2
27167	2
27173	2
28009	2
28011	2
28013	2
28027	2
28029	2
28037	2
28063	2
28067	2
28071	2
28073	2
28083	2
28091	2
28093	2
28095	2
28103	2
28111	2
28113	2
28115	2
28119	2
28125	2
28127	2
28129	2
28131	2
28141	2
28149	2
28159	2
28163	2
29001	2
29005	2
29015	2
29017	2
29025	2
29039	2
29061	2
29063	2
29065	2
29079	2
29081	2
29115	2
29119	2
29125	2
29127	2
29151	2
29175	2
29185	2
29211	2
29217	2
29225	2
30103	2
30109	2
31007	2
31017	2
31023	2
31025	2
31035	2
31047	2
31049	2
31059	2
31073	2
31077	2
31093	2
31099	2
31105	2
31115	2
31121	2
31129	2
31133	2
31139	2
31149	2
31151	2
31159	2
31173	2
31179	2
32009	2
32015	2
32021	2
33001	2
33003	2
34025	2
34039	2
35009	2
35021	2
35041	2
36021	2
36037	2
36057	2
36059	2
36061	2
36073	2
36097	2
37007	2
37009	2
37013	2
37017	2
37025	2
37027	2
37035	2
37045	2
37047	2
37065	2
37067	2
37077	2
37085	2
37087	2
37115	2
37119	2
37121	2
37123	2
37127	2
37131	2
37133	2
37137	2
37139	2
37147	2
37151	2
37157	2
37159	2
37161	2
37165	2
37167	2
37169	2
37171	2
37173	2
37179	2
37193	2
38003	2
38005	2
38007	2
38013	2
38029	2
38031	2
38051	2
38067	2
38071	2
38075	2
38077	2
38079	2
38081	2
38097	2
38099	2
38103	2
39005	2
39009	2
39021	2
39033	2
39045	2
39051	2
39059	2
39067	2
39069	2
39073	2
39081	2
39087	2
39091	2
39095	2
39105	2
39107	2
39111	2
39123	2
39125	2
39131	2
39135	2
39137	2
39143	2
39145	2
39149	2
39151	2
39175	2
40013	2
40017	2
40041	2
40047	2
40059	2
40065	2
40079	2
40085	2
40087	2
40095	2
40097	2
40099	2
40105	2
41021	2
41055	2
42007	2
42019	2
42023	2
42025	2
42053	2
42055	2
42059	2
42061	2
42063	2
42065	2
42069	2
42075	2
42077	2
44007	2
44009	2
45001	2
45003	2
45021	2
45023	2
45037	2
45055	2
45059	2
45067	2
46003	2
46007	2
46015	2
46017	2
46021	2
46027	2
46041	2
46051	2
46069	2
46077	2
46083	2
46095	2
46107	2
46121	2
46123	2
46125	2
47003	2
47021	2
47029	2
47039	2
47041	2
47049	2
47051	2
47053	2
47055	2
47063	2
47075	2
47085	2
47093	2
47099	2
47105	2
47123	2
47131	2
47137	2
47141	2
47143	2
47145	2
47147	2
47161	2
47175	2
47177	2
47185	2
48009	2
48013	2
48041	2
48045	2
48049	2
48051	2
48057	2
48059	2
48065	2
48069	2
48081	2
48093	2
48099	2
48101	2
48107	2
48125	2
48129	2
48145	2
48153	2
48163	2
48173	2
48175	2
48181	2
48191	2
48195	2
48203	2
48219	2
48221	2
48223	2
48229	2
48231	2
48237	2
48241	2
48261	2
48267	2
48271	2
48273	2
48275	2
48279	2
48291	2
48305	2
48313	2
48323	2
48331	2
48333	2
48347	2
48353	2
48361	2
48381	2
48383	2
48387	2
48389	2
48391	2
48395	2
48399	2
48401	2
48409	2
48413	2
48415	2
48417	2
48427	2
48447	2
48459	2
48461	2
48467	2
48471	2
48477	2
48483	2
48485	2
48489	2
48501	2
49031	2
51005	2
51007	2
51013	2
51035	2
51041	2
51063	2
51069	2
51075	2
51085	2
51091	2
51125	2
51137	2
51149	2
51155	2
51175	2
51185	2
51197	2
51550	2
51650	2
51700	2
51800	2
53001	2
53023	2
53029	2
53055	2
53069	2
54013	2
54021	2
54023	2
54033	2
54041	2
54045	2
54049	2
54053	2
54057	2
54059	2
54065	2
54069	2
54077	2
54085	2
54093	2
54101	2
55001	2
55013	2
55015	2
55037	2
55043	2
55047	2
55053	2
55081	2
55115	2
55119	2
55137	2
55139	2
1009	1
1017	1
1027	1
1031	1
1037	1
1041	1
1059	1
1061	1
1063	1
1069	1
1077	1
1079	1
1085	1
1087	1
1091	1
1099	1
1103	1
1105	1
1129	1
1133	1
2070	1
2270	1
5007	1
5011	1
5015	1
5023	1
5025	1
5027	1
5035	1
5037	1
5045	1
5047	1
5057	1
5073	1
5079	1
5099	1
5103	1
5107	1
5117	1
5137	1
6003	1
8005	1
8021	1
8025	1
8027	1
8047	1
8095	1
8111	1
8115	1
9007	1
12003	1
12007	1
12013	1
12023	1
12027	1
12041	1
12045	1
12049	1
12065	1
12077	1
12079	1
12089	1
12093	1
12119	1
12125	1
13001	1
13003	1
13007	1
13025	1
13031	1
13035	1
13037	1
13039	1
13043	1
13045	1
13055	1
13057	1
13061	1
13063	1
13071	1
13073	1
13077	1
13081	1
13087	1
13091	1
13099	1
13103	1
13105	1
13111	1
13113	1
13117	1
13119	1
13125	1
13131	1
13133	1
13135	1
13145	1
13151	1
13153	1
13157	1
13159	1
13161	1
13163	1
13167	1
13175	1
13177	1
13179	1
13191	1
13193	1
13195	1
13197	1
13199	1
13201	1
13205	1
13207	1
13209	1
13213	1
13217	1
13219	1
13221	1
13223	1
13227	1
13233	1
13235	1
13237	1
13239	1
13243	1
13251	1
13253	1
13255	1
13257	1
13263	1
13277	1
13279	1
13291	1
13297	1
13299	1
13301	1
13303	1
13307	1
13315	1
13317	1
13321	1
16027	1
16041	1
16071	1
16075	1
17003	1
17005	1
17007	1
17013	1
17035	1
17041	1
17045	1
17053	1
17069	1
17071	1
17087	1
17093	1
17133	1
17147	1
17153	1
17155	1
17159	1
17165	1
17169	1
17171	1
17177	1
17181	1
17193	1
17199	1
18009	1
18013	1
18023	1
18031	1
18041	1
18047	1
18049	1
18053	1
18063	1
18069	1
18075	1
18087	1
18099	1
18109	1
18119	1
18125	1
18139	1
18151	1
18155	1
18159	1
18165	1
18171	1
18177	1
18181	1
18183	1
19003	1
19009	1
19019	1
19077	1
19107	1
19117	1
19119	1
19123	1
19147	1
19177	1
20025	1
20043	1
20067	1
20075	1
20081	1
20083	1
20093	1
20097	1
20101	1
20119	1
20171	1
20175	1
20185	1
20189	1
20203	1
20207	1
21001	1
21009	1
21013	1
21017	1
21019	1
21021	1
21033	1
21035	1
21055	1
21059	1
21065	1
21075	1
21079	1
21081	1
21083	1
21087	1
21091	1
21097	1
21099	1
21103	1
21105	1
21119	1
21121	1
21123	1
21127	1
21131	1
21143	1
21147	1
21149	1
21151	1
21159	1
21161	1
21163	1
21165	1
21167	1
21169	1
21171	1
21175	1
21203	1
21207	1
21209	1
21211	1
21213	1
21229	1
21231	1
21237	1
22001	1
22021	1
22029	1
22035	1
22049	1
22053	1
22059	1
22061	1
22077	1
22083	1
22107	1
22109	1
22111	1
22125	1
22127	1
23023	1
23027	1
24009	1
24011	1
24019	1
24035	1
24037	1
24039	1
25019	1
26009	1
26011	1
26031	1
26039	1
26051	1
26057	1
26059	1
26085	1
26109	1
26111	1
26123	1
26133	1
26149	1
27009	1
27015	1
27029	1
27033	1
27039	1
27047	1
27057	1
27059	1
27063	1
27065	1
27067	1
27087	1
27097	1
27101	1
27105	1
27113	1
27117	1
27121	1
27125	1
27129	1
27131	1
27133	1
27139	1
27147	1
27149	1
27151	1
27153	1
27159	1
27161	1
27165	1
28001	1
28003	1
28005	1
28017	1
28021	1
28025	1
28041	1
28053	1
28057	1
28061	1
28065	1
28077	1
28085	1
28087	1
28089	1
28097	1
28099	1
28105	1
28117	1
28133	1
28135	1
28139	1
28143	1
28145	1
28147	1
28155	1
28157	1
29011	1
29013	1
29031	1
29035	1
29045	1
29049	1
29059	1
29075	1
29085	1
29087	1
29105	1
29121	1
29123	1
29129	1
29135	1
29137	1
29139	1
29149	1
29157	1
29161	1
29169	1
29171	1
29181	1
29186	1
29187	1
29189	1
29197	1
29199	1
29205	1
29207	1
29209	1
29219	1
29221	1
29227	1
30019	1
30023	1
31005	1
31009	1
31037	1
31039	1
31043	1
31081	1
31083	1
31085	1
31091	1
31095	1
31097	1
31113	1
31127	1
31135	1
31137	1
31167	1
31171	1
31183	1
32029	1
32510	1
33019	1
34007	1
34009	1
34017	1
34023	1
35028	1
35029	1
35061	1
36005	1
36023	1
36041	1
36053	1
36079	1
36099	1
36123	1
37003	1
37005	1
37015	1
37033	1
37039	1
37041	1
37057	1
37059	1
37063	1
37069	1
37079	1
37093	1
37099	1
37103	1
37105	1
37117	1
37125	1
37145	1
37149	1
37153	1
37163	1
37177	1
37181	1
37185	1
37187	1
37189	1
37195	1
37197	1
38011	1
38019	1
38039	1
38041	1
38043	1
38047	1
38057	1
38061	1
38063	1
38065	1
38069	1
38073	1
38083	1
38087	1
38095	1
39001	1
39011	1
39019	1
39025	1
39029	1
39041	1
39047	1
39053	1
39055	1
39057	1
39065	1
39071	1
39075	1
39079	1
39085	1
39097	1
39099	1
39103	1
39121	1
39127	1
39147	1
39159	1
39161	1
39163	1
40001	1
40021	1
40025	1
40037	1
40077	1
40107	1
40115	1
40129	1
40131	1
40135	1
42037	1
42045	1
42057	1
42067	1
42073	1
42095	1
42119	1
42121	1
42131	1
45005	1
45009	1
45011	1
45013	1
45017	1
45027	1
45033	1
45057	1
45061	1
45065	1
45069	1
45081	1
45085	1
45089	1
46009	1
46011	1
46039	1
46053	1
46061	1
46067	1
46073	1
46075	1
46085	1
46097	1
46101	1
46111	1
46119	1
46135	1
47007	1
47011	1
47013	1
47015	1
47017	1
47023	1
47025	1
47027	1
47033	1
47059	1
47061	1
47069	1
47071	1
47073	1
47077	1
47079	1
47081	1
47083	1
47087	1
47091	1
47097	1
47101	1
47103	1
47107	1
47109	1
47111	1
47115	1
47117	1
47121	1
47127	1
47129	1
47133	1
47151	1
47153	1
47159	1
47169	1
47171	1
47179	1
47181	1
48001	1
48003	1
48011	1
48015	1
48025	1
48033	1
48047	1
48063	1
48071	1
48079	1
48087	1
48103	1
48115	1
48117	1
48119	1
48123	1
48127	1
48151	1
