id	rate
13295	1
13303	1
13305	1
13311	1
13319	1
16005	1
16011	1
16017	1
16029	1
16043	1
16071	1
17011	1
17031	1
17037	1
17069	1
17095	1
17097	1
17105	1
17143	1
17157	1
17169	1
17173	1
17177	1
17181	1
17187	1
18003	1
18009	1
18011	1
18035	1
18065	1
18089	1
18095	1
18097	1
18107	1
18135	1
18141	1
18147	1
18165	1
19015	1
19031	1
19035	1
19053	1
19059	1
19095	1
19103	1
19109	1
19119	1
19121	1
19127	1
19131	1
19157	1
19163	1
19169	1
19191	1
19193	1
19197	1
20015	1
20025	1
20029	1
20037	1
20049	1
20057	1
20061	1
20065	1
20077	1
20079	1
20095	1
20097	1
20099	1
20111	1
20117	1
20119	1
20123	1
20133	1
20147	1
20153	1
20205	1
20207	1
21003	1
21033	1
21061	1
21085	1
21095	1
21123	1
21125	1
21145	1
21157	1
21169	1
21173	1
21199	1
22005	1
22013	1
22017	1
22025	1
22031	1
22033	1
22047	1
22053	1
22069	1
22075	1
22087	1
22105	1
22107	1
22109	1
23013	1
23025	1
24005	1
24021	1
24033	1
24041	1
24043	1
24047	1
25001	1
25019	1
25021	1
25023	1
26003	1
26025	1
26031	1
26037	1
26041	1
26061	1
26087	1
26091	1
26095	1
26099	1
26111	1
26113	1
26115	1
26117	1
26125	1
26141	1
26143	1
26147	1
26157	1
27015	1
27031	1
27043	1
27045	1
27047	1
27059	1
27071	1
27089	1
27101	1
27117	1
27131	1
27135	1
27145	1
27147	1
27165	1
27169	1
28005	1
28027	1
28043	1
28049	1
28051	1
28077	1
28085	1
28095	1
28101	1
28103	1
28105	1
28109	1
28121	1
28139	1
28157	1
28159	1
28161	1
29017	1
29019	1
29021	1
29027	1
29039	1
29043	1
29053	1
29057	1
29067	1
29079	1
29091	1
29125	1
29131	1
29135	1
29141	1
29149	1
29153	1
29173	1
29175	1
29187	1
29201	1
29213	1
29225	1
30005	1
30011	1
30031	1
30033	1
30069	1
30095	1
30101	1
30107	1
31007	1
31031	1
31045	1
31057	1
31069	1
31087	1
31089	1
31181	1
32029	1
32031	1
34031	1
35001	1
35009	1
35041	1
35059	1
36035	1
36045	1
36063	1
36071	1
36073	1
36077	1
36089	1
37017	1
37021	1
37037	1
37039	1
37047	1
37057	1
37063	1
37081	1
37085	1
37087	1
37107	1
37113	1
37139	1
37141	1
37175	1
37187	1
37189	1
37193	1
38007	1
38017	1
38045	1
