id	rate
20159	2
20191	2
20203	2
21035	2
21085	2
21123	2
21141	2
21145	2
21147	2
21155	2
21157	2
21167	2
21169	2
21175	2
21233	2
22027	2
22045	2
22057	2
22067	2
22069	2
22071	2
22077	2
22103	2
22105	2
23015	2
23021	2
24003	2
24009	2
24043	2
24045	2
25015	2
26037	2
26039	2
26051	2
26073	2
26081	2
26083	2
26149	2
26151	2
26155	2
26157	2
27003	2
27005	2
27021	2
27027	2
27035	2
27073	2
27083	2
27089	2
27111	2
27113	2
27123	2
27147	2
27161	2
28011	2
28015	2
28023	2
28045	2
28053	2
28059	2
28071	2
28101	2
28123	2
28131	2
28143	2
29013	2
29055	2
29057	2
29063	2
29075	2
29089	2
29095	2
29137	2
29143	2
29151	2
29153	2
29161	2
29163	2
29173	2
29199	2
29223	2
30061	2
30065	2
30077	2
30107	2
30109	2
31003	2
31017	2
31051	2
31081	2
31085	2
31107	2
31131	2
31139	2
31157	2
31175	2
32009	2
32021	2
33005	2
34005	2
34031	2
36009	2
36031	2
36041	2
36047	2
36071	2
36075	2
36105	2
36115	2
37009	2
37013	2
37015	2
37019	2
37131	2
37137	2
37139	2
37147	2
37157	2
37163	2
37173	2
37189	2
37195	2
37199	2
38007	2
38011	2
38035	2
38049	2
38065	2
38069	2
38071	2
38073	2
38075	2
38093	2
38095	2
39027	2
39039	2
39049	2
39075	2
39085	2
39125	2
39137	2
39143	2
39149	2
39153	2
39161	2
40019	2
40021	2
40033	2
40041	2
40043	2
40055	2
40057	2
40095	2
40101	2
40109	2
40131	2
40137	2
42007	2
42013	2
42029	2
42035	2
42073	2
42075	2
42085	2
42087	2
42089	2
42101	2
42103	2
42121	2
42127	2
45005	2
45021	2
45033	2
45063	2
45077	2
45091	2
46033	2
46079	2
46081	2
46085	2
46109	2
46111	2
46113	2
47003	2
47009	2
47019	2
47027	2
47041	2
47091	2
47093	2
47101	2
47135	2
48001	2
48003	2
48013	2
48025	2
48029	2
48041	2
48085	2
48099	2
48105	2
48129	2
48149	2
48151	2
48175	2
48183	2
48197	2
48289	2
48311	2
48347	2
48359	2
48365	2
48379	2
48393	2
48409	2
48419	2
48469	2
48471	2
48491	2
48499	2
49041	2
50013	2
50025	2
51007	2
51013	2
51017	2
51023	2
51031	2
51033	2
51037	2
51071	2
51105	2
51125	2
51137	2
51139	2
53005	2
53015	2
53043	2
53055	2
53071	2
54013	2
54027	2
54031	2
54045	2
54055	2
54063	2
54065	2
54083	2
54107	2
55007	2
55011	2
55015	2
55027	2
55033	2
55035	2
55049	2
55051	2
55057	2
55063	2
55077	2
55089	2
55103	2
55121	2
55139	2
56027	2
1013	1
1015	1
1017	1
1039	1
1047	1
1049	1
1069	1
1073	1
1107	1
1119	1
1129	1
2180	1
2188	1
2275	1
2282	1
5021	1
5025	1
5027	1
5049	1
5055	1
5057	1
5059	1
5065	1
5075	1
5099	1
5117	1
5119	1
5127	1
5143	1
5145	1
6003	1
6043	1
6091	1
6103	1
6113	1
8005	1
8027	1
8043	1
8087	1
8091	1
8113	1
10005	1
11001	1
11001	1
12009	1
12019	1
12029	1
12043	1
12045	1
12049	1
12053	1
12089	1
12109	1
12131	1
13017	1
13059	1
13065	1
13073	1
13095	1
13133	1
13175	1
13227	1
13229	1
13241	1
13255	1
13275	1
13285	1
13293	1
13305	1
13319	1
16009	1
16025	1
16057	1
17021	1
17029	1
17041	1
17045	1
17061	1
17067	1
17071	1
17077	1
17095	1
17105	1
17119	1
17137	1
17145	1
17169	1
17173	1
17191	1
17203	1
18011	1
18015	1
18017	1
18025	1
18035	1
18049	1
18051	1
18069	1
18093	1
18101	1
18109	1
18111	1
18121	1
18123	1
18127	1
18129	1
18133	1
18145	1
18151	1
19001	1
19023	1
19029	1
19053	1
19063	1
19071	1
19087	1
19097	1
19099	1
19103	1
19127	1
19139	1
19141	1
19169	1
19171	1
19175	1
19177	1
19181	1
19183	1
19185	1
20009	1
20013	1
20021	1
20023	1
20033	1
20035	1
20053	1
20059	1
20063	1
20067	1
20069	1
20079	1
20081	1
20097	1
20113	1
20119	1
20131	1
20133	1
20141	1
20143	1
20145	1
20151	1
20165	1
20175	1
20179	1
20183	1
20197	1
20199	1
20201	1
20205	1
21015	1
21039	1
21043	1
21097	1
21101	1
21203	1
21205	1
21235	1
22001	1
22003	1
22005	1
22015	1
22017	1
22031	1
22037	1
22047	1
22051	1
22055	1
22085	1
22087	1
22101	1
22109	1
23027	1
24027	1
24037	1
25013	1
25025	1
26005	1
26015	1
26023	1
26045	1
26053	1
26057	1
26067	1
26085	1
26089	1
26091	1
26097	1
26115	1
26165	1
27019	1
27043	1
27047	1
27061	1
27071	1
27075	1
27085	1
27091	1
27093	1
27103	1
27105	1
27109	1
27117	1
27119	1
27139	1
27155	1
27171	1
28001	1
28005	1
28021	1
28029	1
28035	1
28037	1
28067	1
28075	1
28085	1
28089	1
28103	1
28105	1
28107	1
28135	1
28139	1
28141	1
28149	1
28153	1
28157	1
28159	1
29001	1
29007	1
29011	1
29031	1
29067	1
29071	1
29099	1
29101	1
29107	1
29125	1
29127	1
29131	1
29135	1
29145	1
29155	1
29157	1
29167	1
29169	1
29175	1
29183	1
29185	1
29187	1
29195	1
29205	1
29217	1
29221	1
30021	1
30023	1
30043	1
30083	1
31005	1
31019	1
31025	1
31027	1
31053	1
31057	1
31059	1
31077	1
31083	1
31091	1
31095	1
31125	1
31151	1
31155	1
31167	1
31169	1
31181	1
31185	1
33003	1
33017	1
34015	1
34019	1
34025	1
34029	1
35001	1
36015	1
36037	1
36039	1
36049	1
36055	1
36109	1
36117	1
37023	1
37027	1
37041	1
37067	1
37085	1
37105	1
37107	1
37109	1
37111	1
37115	1
37135	1
37145	1
37153	1
37155	1
37165	1
37171	1
37185	1
37197	1
38017	1
38019	1
38025	1
38029	1
38045	1
38051	1
38061	1
38063	1
38067	1
38091	1
38099	1
38103	1
39007	1
39015	1
39033	1
39041	1
39043	1
39047	1
39051	1
39053	1
39057	1
39061	1
39065	1
39077	1
39093	1
39103	1
39105	1
39131	1
39133	1
39135	1
39139	1
39145	1
39147	1
39155	1
39157	1
39165	1
39169	1
39175	1
40001	1
40005	1
40007	1
40013	1
40015	1
40023	1
40027	1
40039	1
40051	1
40053	1
40061	1
40063	1
40067	1
40073	1
40079	1
40081	1
40085	1
40099	1
40107	1
40115	1
40141	1
40149	1
41027	1
42009	1
42017	1
42027	1
42045	1
42061	1
42109	1
42115	1
42117	1
42119	1
42123	1
44009	1
45001	1
45011	1
45041	1
45047	1
45049	1
45071	1
45073	1
46003	1
46005	1
46009	1
46011	1
46037	1
46041	1
46043	1
46049	1
46065	1
46087	1
46095	1
46107	1
46115	1
46119	1
46123	1
46125	1
46137	1
47007	1
47029	1
47031	1
47045	1
47047	1
47075	1
47133	1
47159	1
47161	1
47163	1
47167	1
47187	1
47189	1
48011	1
48015	1
48057	1
48121	1
48133	1
48137	1
48161	1
48165	1
48171	1
48177	1
48193	1
48209	1
48217	1
48251	1
48257	1
48271	1
48277	1
48281	1
48299	1
48323	1
48331	1
48337	1
48339	1
48353	1
48357	1
48363	1
48367	1
48407	1
48415	1
48421	1
48435	1
48449	1
48487	1
48493	1
48505	1
50007	1
50011	1
50021	1
51003	1
51019	1
51063	1
51067	1
51069	1
51097	1
51113	1
51149	1
51165	1
51171	1
51183	1
51185	1
51191	1
51199	1
51650	1
53001	1
53029	1
53037	1
53041	1
53063	1
54003	1
54009	1
54019	1
54021	1
54025	1
54029	1
54033	1
54039	1
54095	1
54105	1
55021	1
55039	1
55047	1
55053	1
55061	1
55073	1
55093	1
55101	1
55119	1
55125	1
55137	1
(blank)	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
